"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"NordPass","","15805522","Get NordPass for 60% off + 3 Months extra - 2 Year Premium Plan (160x600)","Get NordPass for 60% off + 3 Months extra - 2 Year Premium Plan (160x600)","","Banner","N/A","N/A","3-May-2024","<a href=""https://www.tkqlhce.com/click-101733230-15805522"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15805522"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57788517?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15805522","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15835992","53% off 2-Year Family Plan (IT 1500x300)","53% off 2-Year Family Plan (IT 1500x300)","","Banner","N/A","N/A","12-Jun-2024","<a href=""https://www.dpbolvw.net/click-101733230-15835992"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15835992"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57788518?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15835992","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15835996","53% off 2-Year Family Plan (ES 728x90)","53% off 2-Year Family Plan (ES 728x90)","","Banner","N/A","N/A","12-Jun-2024","<a href=""https://www.jdoqocy.com/click-101733230-15835996"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15835996"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57788519?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15835996","N/A","","","","Computer SW","5324242","Active","Spanish","No"
"NordPass","","15835999","53% off 2-Year Family Plan (NL 160x600)","53% off 2-Year Family Plan (NL 160x600)","","Banner","N/A","N/A","12-Jun-2024","<a href=""https://www.anrdoezrs.net/click-101733230-15835999"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15835999"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57788520?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15835999","N/A","","","","Computer SW","5324242","Active","Dutch","No"
"NordPass","","15836023","50% off 2-Year Premium Plan  (NL 728x90@2x)","50% off 2-Year Premium Plan  (NL 728x90@2x)","","Banner","N/A","N/A","12-Jun-2024","<a href=""https://www.jdoqocy.com/click-101733230-15836023"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15836023"" width=""1458"" height=""180"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57788521?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15836023","N/A","","","","Computer SW","5324242","Active","Dutch","No"
"NordPass","","15273241","2 Year Premium Plan- EUR (200x200-2)","2 Year Premium Plan- EUR (200x200-2)","","Banner","N/A","N/A","16-Jun-2022","<a href=""https://www.anrdoezrs.net/click-101733230-15273241"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15273241"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784702?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15273241","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15273248","2 Year Premium Plan- EUR (468 x 72)","2 Year Premium Plan- EUR (468 x 72)","","Banner","N/A","N/A","16-Jun-2022","<a href=""https://www.jdoqocy.com/click-101733230-15273248"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15273248"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784703?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15273248","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345159","Get up to 34% off(EUR_200x200)","Get up to 34% off(EUR_200x200)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.jdoqocy.com/click-101733230-15345159"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15345159"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784704?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15345159","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345153","Get up to 34% off(EUR_1200x675-1)","Get up to 34% off(EUR_1200x675-1)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.kqzyfj.com/click-101733230-15345153"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15345153"" width=""1200"" height=""676"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784705?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15345153","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345174","Get up to 33% off(USD_198x798-1)","Get up to 33% off(USD_198x798-1)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.tkqlhce.com/click-101733230-15345174"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15345174"" width=""198"" height=""798"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784706?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15345174","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345180","Get up to 33% off(USD_350x200)","Get up to 33% off(USD_350x200)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.kqzyfj.com/click-101733230-15345180"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15345180"" width=""350"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784707?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15345180","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345186","Get up to 33% off(USD_970 x 93)","Get up to 33% off(USD_970 x 93)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.jdoqocy.com/click-101733230-15345186"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15345186"" width=""970"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784708?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15345186","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345183","Get up to 33% off(USD_728 x 93)","Get up to 33% off(USD_728 x 93)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.kqzyfj.com/click-101733230-15345183"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15345183"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784709?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15345183","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15345158","Get up to 34% off(EUR_200x200-1)","Get up to 34% off(EUR_200x200-1)","","Banner","N/A","N/A","22-Sep-2022","<a href=""https://www.kqzyfj.com/click-101733230-15345158"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15345158"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784710?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15345158","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15367865","Cyber Sale- Discounts upto 50% Personal Plan (PP_468x60)","Cyber Sale- Discounts upto 50% Personal Plan (PP_468x60)","","Banner","N/A","N/A","20-Oct-2022","<a href=""https://www.dpbolvw.net/click-101733230-15367865"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15367865"" width=""936"" height=""120"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784711?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15367865","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15367850","Cyber Sale- Discounts upto 53% Family Plan (FP_160x600)","Cyber Sale- Discounts upto 53% Family Plan (FP_160x600)","","Banner","N/A","N/A","20-Oct-2022","<a href=""https://www.kqzyfj.com/click-101733230-15367850"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15367850"" width=""320"" height=""1200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784712?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15367850","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15367851","Cyber Sale- Discounts upto 53% Family Plan (FP_198x798)","Cyber Sale- Discounts upto 53% Family Plan (FP_198x798)","","Banner","N/A","N/A","20-Oct-2022","<a href=""https://www.dpbolvw.net/click-101733230-15367851"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15367851"" width=""396"" height=""1596"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784713?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15367851","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15367854","Cyber Sale- Discounts upto 53% Family Plan (FP_350x200)","Cyber Sale- Discounts upto 53% Family Plan (FP_350x200)","","Banner","N/A","N/A","20-Oct-2022","<a href=""https://www.tkqlhce.com/click-101733230-15367854"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15367854"" width=""700"" height=""400"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57784714?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15367854","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15367856","Cyber Sale- Discounts upto 53% Family Plan (FP_728x354)","Cyber Sale- Discounts upto 53% Family Plan (FP_728x354)","","Banner","N/A","N/A","20-Oct-2022","<a href=""https://www.kqzyfj.com/click-101733230-15367856"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15367856"" width=""1456"" height=""708"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784715?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15367856","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15413335","Christmas offer- Discounts upto 50%  (Personal Plan_468x60)","Christmas offer- Discounts upto 50%  (Personal Plan_468x60)","","Banner","N/A","N/A","30-Nov-2022","<a href=""https://www.tkqlhce.com/click-101733230-15413335"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15413335"" width=""936"" height=""120"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57784716?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15413335","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15413326","Christmas offer- Discounts upto 53%  (Family Plan_728x354)","Christmas offer- Discounts upto 53%  (Family Plan_728x354)","","Banner","N/A","N/A","30-Nov-2022","<a href=""https://www.anrdoezrs.net/click-101733230-15413326"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15413326"" width=""1456"" height=""708"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784717?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15413326","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15413327","Christmas offer- Discounts upto 53%  (Family Plan_728x90)","Christmas offer- Discounts upto 53%  (Family Plan_728x90)","","Banner","N/A","N/A","30-Nov-2022","<a href=""https://www.tkqlhce.com/click-101733230-15413327"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15413327"" width=""1456"" height=""180"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784718?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15413327","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15413331","Christmas offer- Discounts upto 50%  (Personal Plan_198x798)","Christmas offer- Discounts upto 50%  (Personal Plan_198x798)","","Banner","N/A","N/A","30-Nov-2022","<a href=""https://www.tkqlhce.com/click-101733230-15413331"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15413331"" width=""397"" height=""1597"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784719?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15413331","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15693606","Grab the deal 2-year Family Plan (FR-Creative-V1-300x250px)","Grab the deal 2-year Family Plan (FR-Creative-V1-300x250px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.jdoqocy.com/click-101733230-15693606"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15693606"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784745?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15693606","N/A","","","","Computer SW","5324242","Active","French","No"
"NordPass","","15693663","Grab the deal 2-year Premium Plan (IT_Creative-V1-300x300px)","Grab the deal 2-year Premium Plan (IT_Creative-V1-300x300px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.dpbolvw.net/click-101733230-15693663"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15693663"" width=""300"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57784746?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15693663","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15693592","Grab the deal 2-year Family Plan (DE-Creative-V1-300x300px)","Grab the deal 2-year Family Plan (DE-Creative-V1-300x300px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.anrdoezrs.net/click-101733230-15693592"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15693592"" width=""300"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784747?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15693592","N/A","","","","Computer SW","5324242","Active","German","No"
"NordPass","","15693664","Grab the deal 2-year Premium Plan (IT_Creative-V1-300x250px)","Grab the deal 2-year Premium Plan (IT_Creative-V1-300x250px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.tkqlhce.com/click-101733230-15693664"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15693664"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784748?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15693664","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15693611","Grab the deal 2-year Family Plan (IT-Creative-V1-300x300px)","Grab the deal 2-year Family Plan (IT-Creative-V1-300x300px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.kqzyfj.com/click-101733230-15693611"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15693611"" width=""300"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784749?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15693611","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15693652","Grab the deal 2-year Premium Plan (DE_Creative-V1-300x300px)","Grab the deal 2-year Premium Plan (DE_Creative-V1-300x300px)","","Banner","N/A","N/A","5-Dec-2023","<a href=""https://www.anrdoezrs.net/click-101733230-15693652"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15693652"" width=""300"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784750?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15693652","N/A","","","","Computer SW","5324242","Active","German","No"
"NordPass","","15718833","Get NordPass - 2 year Family Plan (FR 728x90)","Get NordPass - 2 year Family Plan (FR 728x90)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.anrdoezrs.net/click-101733230-15718833"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15718833"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784751?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15718833","N/A","","","","Computer SW","5324242","Active","French","No"
"NordPass","","15718837","Get NordPass - 2 year Family Plan (EN_USD 160x600)","Get NordPass - 2 year Family Plan (EN_USD 160x600)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.dpbolvw.net/click-101733230-15718837"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15718837"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784752?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15718837","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15718874","Get NordPass - 2 year Premium Plan (EN_USD 160x600)","Get NordPass - 2 year Premium Plan (EN_USD 160x600)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.kqzyfj.com/click-101733230-15718874"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15718874"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784753?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15718874","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15718864","Get NordPass - 2 year Premium Plan (IT 728x90)","Get NordPass - 2 year Premium Plan (IT 728x90)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.kqzyfj.com/click-101733230-15718864"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15718864"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784754?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15718864","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15718872","Get NordPass - 2 year Premium Plan (EN_EUR 160x600)","Get NordPass - 2 year Premium Plan (EN_EUR 160x600)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.anrdoezrs.net/click-101733230-15718872"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15718872"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784755?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15718872","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15718866","Get NordPass - 2 year Premium Plan (FR 728x90-1)","Get NordPass - 2 year Premium Plan (FR 728x90-1)","","Banner","N/A","N/A","10-Jan-2024","<a href=""https://www.anrdoezrs.net/click-101733230-15718866"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15718866"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784756?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15718866","N/A","","","","Computer SW","5324242","Active","French","No"
"NordPass","","15745492","Get NordPass at 25% off - 2 Year Business Plan (DE 728x90)","Get NordPass at 25% off - 2 Year Business Plan (DE 728x90)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.jdoqocy.com/click-101733230-15745492"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15745492"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784757?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15745492","N/A","","","","Computer SW","5324242","Active","German","No"
"NordPass","","15745478","Get NordPass at 25% off - 2 Year Business Plan (ES 160x600)","Get NordPass at 25% off - 2 Year Business Plan (ES 160x600)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.dpbolvw.net/click-101733230-15745478"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15745478"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784758?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15745478","N/A","","","","Computer SW","5324242","Active","Spanish","No"
"NordPass","","15745520","Get NordPass at 56% off + 3 months extra - 2 Year Premium Plan (728x90)","Get NordPass at 56% off + 3 months extra - 2 Year Premium Plan (728x90)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.jdoqocy.com/click-101733230-15745520"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15745520"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784759?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15745520","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15745479","Get NordPass at 25% off - 2 Year Business Plan (ES 728x90)","Get NordPass at 25% off - 2 Year Business Plan (ES 728x90)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.tkqlhce.com/click-101733230-15745479"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15745479"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784760?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15745479","N/A","","","","Computer SW","5324242","Active","Spanish","No"
"NordPass","","15745501","Get NordPass at 53% off - 2 Year Family Plan (ES 728x90)","Get NordPass at 53% off - 2 Year Family Plan (ES 728x90)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.tkqlhce.com/click-101733230-15745501"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15745501"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784761?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15745501","N/A","","","","Computer SW","5324242","Active","Spanish","No"
"NordPass","","15745515","Get NordPass at 52% off - 2 Year Family Plan (BR 728x90)","Get NordPass at 52% off - 2 Year Family Plan (BR 160x600)","","Banner","N/A","N/A","8-Feb-2024","<a href=""https://www.jdoqocy.com/click-101733230-15745515"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15745515"" width=""729"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784762?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15745515","N/A","","","","Computer SW","5324242","Active","Portuguese","No"
"NordPass","","15642797","Grab the deal 2-year Family Plan (EN EUR_729x90@2x)","Grab the deal 2-year Family Plan (EN EUR_729x90@2x)","","Banner","N/A","N/A","16-Oct-2023","<a href=""https://www.kqzyfj.com/click-101733230-15642797"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15642797"" width=""1458"" height=""180"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784763?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15642797","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15642803","Grab the deal 2-year Family Plan (EN USD_300x250px@2x)","Grab the deal 2-year Family Plan (EN USD_300x250px@2x)","","Banner","N/A","N/A","16-Oct-2023","<a href=""https://www.kqzyfj.com/click-101733230-15642803"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15642803"" width=""600"" height=""500"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57784764?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15642803","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15642858","Grab the deal 2-year Premium Plan (DE_300x250px@2x)","Grab the deal 2-year Premium Plan (DE_300x250px@2x)","","Banner","N/A","N/A","16-Oct-2023","<a href=""https://www.tkqlhce.com/click-101733230-15642858"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15642858"" width=""600"" height=""500"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784765?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15642858","N/A","","","","Computer SW","5324242","Active","German","No"
"NordPass","","15663851","Generic banner - What's saved in NordPass, stays in NordPass (IT-03-320x50)","Generic banner - What's saved in NordPass, stays in NordPass (IT-03-320x50)","","Banner","N/A","N/A","7-Nov-2023","<a href=""https://www.dpbolvw.net/click-101733230-15663851"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15663851"" width=""640"" height=""100"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784766?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15663851","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15663824","Generic banner - NordPass makes it safe to be yourself (DE-01-729x90)","Generic banner - NordPass makes it safe to be yourself (DE-01-729x90)","","Banner","N/A","N/A","7-Nov-2023","<a href=""https://www.dpbolvw.net/click-101733230-15663824"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15663824"" width=""1458"" height=""180"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784767?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15663824","N/A","","","","Computer SW","5324242","Active","German","No"
"NordPass","","15663829","Generic banner - NordPass makes it safe to be yourself (EN-01-320x50)","Generic banner - NordPass makes it safe to be yourself (EN-01-320x50)","","Banner","N/A","N/A","7-Nov-2023","<a href=""https://www.kqzyfj.com/click-101733230-15663829"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15663829"" width=""640"" height=""100"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784768?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15663829","N/A","","","","Computer SW","5324242","Active","English","No"
